arch,name,features,unsafe,stability,file,doc,signature,instruction
aarch64,vmulxq_laneq_f32,neon,False,stable,neon/generated.rs,Floating-point multiply extended [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vmulxq_laneq_f32),"fn vmulxq_laneq_f32<LANE: i32>(a: float32x4_t, b: float32x4_t) -> float32x4_t",fmulx
aarch64,vmulxq_laneq_f64,neon,False,stable,neon/generated.rs,Floating-point multiply extended [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vmulxq_laneq_f64),"fn vmulxq_laneq_f64<LANE: i32>(a: float64x2_t, b: float64x2_t) -> float64x2_t",fmulx
aarch64,vmulx_lane_f64,neon,False,stable,neon/generated.rs,Floating-point multiply extended [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vmulx_lane_f64),"fn vmulx_lane_f64<LANE: i32>(a: float64x1_t, b: float64x1_t) -> float64x1_t",fmulx
aarch64,vmulx_laneq_f64,neon,False,stable,neon/generated.rs,Floating-point multiply extended [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vmulx_laneq_f64),"fn vmulx_laneq_f64<LANE: i32>(a: float64x1_t, b: float64x2_t) -> float64x1_t",fmulx
aarch64,vmulx_n_f16,"neon,fp16",False,unstable,neon/generated.rs,Vector multiply by scalar [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vmulx_n_f16),"fn vmulx_n_f16(a: float16x4_t, b: f16) -> float16x4_t",
aarch64,vmulxq_n_f16,"neon,fp16",False,unstable,neon/generated.rs,Vector multiply by scalar [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vmulxq_n_f16),"fn vmulxq_n_f16(a: float16x8_t, b: f16) -> float16x8_t",
aarch64,vmulxd_f64,neon,False,stable,neon/generated.rs,Floating-point multiply extended [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vmulxd_f64),"fn vmulxd_f64(a: f64, b: f64) -> f64",fmulx
aarch64,vmulxs_f32,neon,False,stable,neon/generated.rs,Floating-point multiply extended [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vmulxs_f32),"fn vmulxs_f32(a: f32, b: f32) -> f32",fmulx
aarch64,vmulxd_lane_f64,neon,False,stable,neon/generated.rs,Floating-point multiply extended [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vmulxd_lane_f64),"fn vmulxd_lane_f64<LANE: i32>(a: f64, b: float64x1_t) -> f64",fmulx
aarch64,vmulxd_laneq_f64,neon,False,stable,neon/generated.rs,Floating-point multiply extended [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vmulxd_laneq_f64),"fn vmulxd_laneq_f64<LANE: i32>(a: f64, b: float64x2_t) -> f64",fmulx
aarch64,vmulxs_lane_f32,neon,False,stable,neon/generated.rs,Floating-point multiply extended [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vmulxs_lane_f32),"fn vmulxs_lane_f32<LANE: i32>(a: f32, b: float32x2_t) -> f32",fmulx
aarch64,vmulxs_laneq_f32,neon,False,stable,neon/generated.rs,Floating-point multiply extended [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vmulxs_laneq_f32),"fn vmulxs_laneq_f32<LANE: i32>(a: f32, b: float32x4_t) -> f32",fmulx
aarch64,vmulxh_f16,"neon,fp16",False,unstable,neon/generated.rs,Floating-point multiply extended [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vmulxh_f16),"fn vmulxh_f16(a: f16, b: f16) -> f16",fmulx
aarch64,vmulxh_lane_f16,"neon,fp16",False,unstable,neon/generated.rs,Floating-point multiply extended [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vmulxh_lane_f16),"fn vmulxh_lane_f16<LANE: i32>(a: f16, b: float16x4_t) -> f16",
aarch64,vmulxh_laneq_f16,"neon,fp16",False,unstable,neon/generated.rs,Floating-point multiply extended [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vmulxh_laneq_f16),"fn vmulxh_laneq_f16<LANE: i32>(a: f16, b: float16x8_t) -> f16",
aarch64,vmulxq_lane_f64,neon,False,stable,neon/generated.rs,Floating-point multiply extended [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vmulxq_lane_f64),"fn vmulxq_lane_f64<LANE: i32>(a: float64x2_t, b: float64x1_t) -> float64x2_t",fmulx
aarch64,vneg_f64,neon,False,stable,neon/generated.rs,Negate [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vneg_f64),fn vneg_f64(a: float64x1_t) -> float64x1_t,fneg
aarch64,vnegq_f64,neon,False,stable,neon/generated.rs,Negate [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vnegq_f64),fn vnegq_f64(a: float64x2_t) -> float64x2_t,fneg
aarch64,vneg_s64,neon,False,stable,neon/generated.rs,Negate [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vneg_s64),fn vneg_s64(a: int64x1_t) -> int64x1_t,neg
aarch64,vnegq_s64,neon,False,stable,neon/generated.rs,Negate [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vnegq_s64),fn vnegq_s64(a: int64x2_t) -> int64x2_t,neg
aarch64,vnegd_s64,neon,False,stable,neon/generated.rs,Negate [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vnegd_s64),fn vnegd_s64(a: i64) -> i64,neg
aarch64,vnegh_f16,"neon,fp16",False,unstable,neon/generated.rs,Negate [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vnegh_f16),fn vnegh_f16(a: f16) -> f16,fneg
aarch64,vpaddd_f64,neon,False,stable,neon/generated.rs,Floating-point add pairwise [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpaddd_f64),fn vpaddd_f64(a: float64x2_t) -> f64,nop
aarch64,vpadds_f32,neon,False,stable,neon/generated.rs,Floating-point add pairwise [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpadds_f32),fn vpadds_f32(a: float32x2_t) -> f32,nop
aarch64,vpaddd_s64,neon,False,stable,neon/generated.rs,Add pairwise [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpaddd_s64),fn vpaddd_s64(a: int64x2_t) -> i64,addp
aarch64,vpaddd_u64,neon,False,stable,neon/generated.rs,Add pairwise [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpaddd_u64),fn vpaddd_u64(a: uint64x2_t) -> u64,addp
aarch64,vpaddq_f16,"neon,fp16",False,stable,neon/generated.rs,Floating-point add pairwise [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpaddq_f16),"fn vpaddq_f16(a: float16x8_t, b: float16x8_t) -> float16x8_t",faddp
aarch64,vpaddq_f16,"neon,fp16",False,stable,neon/generated.rs,Floating-point add pairwise [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpaddq_f16),"fn vpaddq_f16(a: float16x8_t, b: float16x8_t) -> float16x8_t",faddp
aarch64,vpaddq_f32,neon,False,stable,neon/generated.rs,Floating-point add pairwise [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpaddq_f32),"fn vpaddq_f32(a: float32x4_t, b: float32x4_t) -> float32x4_t",faddp
aarch64,vpaddq_f32,neon,False,stable,neon/generated.rs,Floating-point add pairwise [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpaddq_f32),"fn vpaddq_f32(a: float32x4_t, b: float32x4_t) -> float32x4_t",faddp
aarch64,vpaddq_f64,neon,False,stable,neon/generated.rs,Floating-point add pairwise [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpaddq_f64),"fn vpaddq_f64(a: float64x2_t, b: float64x2_t) -> float64x2_t",faddp
aarch64,vpaddq_f64,neon,False,stable,neon/generated.rs,Floating-point add pairwise [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpaddq_f64),"fn vpaddq_f64(a: float64x2_t, b: float64x2_t) -> float64x2_t",faddp
aarch64,vpaddq_s8,neon,False,stable,neon/generated.rs,Add Pairwise [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpaddq_s8),"fn vpaddq_s8(a: int8x16_t, b: int8x16_t) -> int8x16_t",addp
aarch64,vpaddq_s8,neon,False,stable,neon/generated.rs,Add Pairwise [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpaddq_s8),"fn vpaddq_s8(a: int8x16_t, b: int8x16_t) -> int8x16_t",addp
aarch64,vpaddq_s16,neon,False,stable,neon/generated.rs,Add Pairwise [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpaddq_s16),"fn vpaddq_s16(a: int16x8_t, b: int16x8_t) -> int16x8_t",addp
aarch64,vpaddq_s16,neon,False,stable,neon/generated.rs,Add Pairwise [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpaddq_s16),"fn vpaddq_s16(a: int16x8_t, b: int16x8_t) -> int16x8_t",addp
aarch64,vpaddq_s32,neon,False,stable,neon/generated.rs,Add Pairwise [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpaddq_s32),"fn vpaddq_s32(a: int32x4_t, b: int32x4_t) -> int32x4_t",addp
aarch64,vpaddq_s32,neon,False,stable,neon/generated.rs,Add Pairwise [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpaddq_s32),"fn vpaddq_s32(a: int32x4_t, b: int32x4_t) -> int32x4_t",addp
aarch64,vpaddq_s64,neon,False,stable,neon/generated.rs,Add Pairwise [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpaddq_s64),"fn vpaddq_s64(a: int64x2_t, b: int64x2_t) -> int64x2_t",addp
aarch64,vpaddq_s64,neon,False,stable,neon/generated.rs,Add Pairwise [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpaddq_s64),"fn vpaddq_s64(a: int64x2_t, b: int64x2_t) -> int64x2_t",addp
aarch64,vpaddq_u8,neon,False,stable,neon/generated.rs,Add Pairwise [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpaddq_u8),"fn vpaddq_u8(a: uint8x16_t, b: uint8x16_t) -> uint8x16_t",addp
aarch64,vpaddq_u8,neon,False,stable,neon/generated.rs,Add Pairwise [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpaddq_u8),"fn vpaddq_u8(a: uint8x16_t, b: uint8x16_t) -> uint8x16_t",addp
aarch64,vpaddq_u16,neon,False,stable,neon/generated.rs,Add Pairwise [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpaddq_u16),"fn vpaddq_u16(a: uint16x8_t, b: uint16x8_t) -> uint16x8_t",addp
aarch64,vpaddq_u16,neon,False,stable,neon/generated.rs,Add Pairwise [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpaddq_u16),"fn vpaddq_u16(a: uint16x8_t, b: uint16x8_t) -> uint16x8_t",addp
aarch64,vpaddq_u32,neon,False,stable,neon/generated.rs,Add Pairwise [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpaddq_u32),"fn vpaddq_u32(a: uint32x4_t, b: uint32x4_t) -> uint32x4_t",addp
aarch64,vpaddq_u32,neon,False,stable,neon/generated.rs,Add Pairwise [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpaddq_u32),"fn vpaddq_u32(a: uint32x4_t, b: uint32x4_t) -> uint32x4_t",addp
aarch64,vpaddq_u64,neon,False,stable,neon/generated.rs,Add Pairwise [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpaddq_u64),"fn vpaddq_u64(a: uint64x2_t, b: uint64x2_t) -> uint64x2_t",addp
aarch64,vpaddq_u64,neon,False,stable,neon/generated.rs,Add Pairwise [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpaddq_u64),"fn vpaddq_u64(a: uint64x2_t, b: uint64x2_t) -> uint64x2_t",addp
aarch64,vpmax_f16,"neon,fp16",False,stable,neon/generated.rs,Floating-point add pairwise [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpmax_f16),"fn vpmax_f16(a: float16x4_t, b: float16x4_t) -> float16x4_t",fmaxp
aarch64,vpmax_f16,"neon,fp16",False,stable,neon/generated.rs,Floating-point add pairwise [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpmax_f16),"fn vpmax_f16(a: float16x4_t, b: float16x4_t) -> float16x4_t",fmaxp
aarch64,vpmaxq_f16,"neon,fp16",False,stable,neon/generated.rs,Floating-point add pairwise [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpmaxq_f16),"fn vpmaxq_f16(a: float16x8_t, b: float16x8_t) -> float16x8_t",fmaxp
aarch64,vpmaxq_f16,"neon,fp16",False,stable,neon/generated.rs,Floating-point add pairwise [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpmaxq_f16),"fn vpmaxq_f16(a: float16x8_t, b: float16x8_t) -> float16x8_t",fmaxp
aarch64,vpmaxnm_f16,"neon,fp16",False,stable,neon/generated.rs,Floating-point add pairwise [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpmaxnm_f16),"fn vpmaxnm_f16(a: float16x4_t, b: float16x4_t) -> float16x4_t",fmaxnmp
aarch64,vpmaxnm_f16,"neon,fp16",False,stable,neon/generated.rs,Floating-point add pairwise [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpmaxnm_f16),"fn vpmaxnm_f16(a: float16x4_t, b: float16x4_t) -> float16x4_t",fmaxnmp
aarch64,vpmaxnmq_f16,"neon,fp16",False,stable,neon/generated.rs,Floating-point add pairwise [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpmaxnmq_f16),"fn vpmaxnmq_f16(a: float16x8_t, b: float16x8_t) -> float16x8_t",fmaxnmp
aarch64,vpmaxnmq_f16,"neon,fp16",False,stable,neon/generated.rs,Floating-point add pairwise [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpmaxnmq_f16),"fn vpmaxnmq_f16(a: float16x8_t, b: float16x8_t) -> float16x8_t",fmaxnmp
aarch64,vpmaxnm_f32,neon,False,stable,neon/generated.rs,Floating-point Maximum Number Pairwise (vector). [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpmaxnm_f32),"fn vpmaxnm_f32(a: float32x2_t, b: float32x2_t) -> float32x2_t",fmaxnmp
aarch64,vpmaxnm_f32,neon,False,stable,neon/generated.rs,Floating-point Maximum Number Pairwise (vector). [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpmaxnm_f32),"fn vpmaxnm_f32(a: float32x2_t, b: float32x2_t) -> float32x2_t",fmaxnmp
aarch64,vpmaxnmq_f32,neon,False,stable,neon/generated.rs,Floating-point Maximum Number Pairwise (vector). [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpmaxnmq_f32),"fn vpmaxnmq_f32(a: float32x4_t, b: float32x4_t) -> float32x4_t",fmaxnmp
aarch64,vpmaxnmq_f32,neon,False,stable,neon/generated.rs,Floating-point Maximum Number Pairwise (vector). [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpmaxnmq_f32),"fn vpmaxnmq_f32(a: float32x4_t, b: float32x4_t) -> float32x4_t",fmaxnmp
aarch64,vpmaxnmq_f64,neon,False,stable,neon/generated.rs,Floating-point Maximum Number Pairwise (vector). [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpmaxnmq_f64),"fn vpmaxnmq_f64(a: float64x2_t, b: float64x2_t) -> float64x2_t",fmaxnmp
aarch64,vpmaxnmq_f64,neon,False,stable,neon/generated.rs,Floating-point Maximum Number Pairwise (vector). [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpmaxnmq_f64),"fn vpmaxnmq_f64(a: float64x2_t, b: float64x2_t) -> float64x2_t",fmaxnmp
aarch64,vpmaxnmqd_f64,neon,False,stable,neon/generated.rs,Floating-point maximum number pairwise [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpmaxnmqd_f64),fn vpmaxnmqd_f64(a: float64x2_t) -> f64,fmaxnmp
aarch64,vpmaxnmqd_f64,neon,False,stable,neon/generated.rs,Floating-point maximum number pairwise [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpmaxnmqd_f64),fn vpmaxnmqd_f64(a: float64x2_t) -> f64,fmaxnmp
aarch64,vpmaxnms_f32,neon,False,stable,neon/generated.rs,Floating-point maximum number pairwise [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpmaxnms_f32),fn vpmaxnms_f32(a: float32x2_t) -> f32,fmaxnmp
aarch64,vpmaxnms_f32,neon,False,stable,neon/generated.rs,Floating-point maximum number pairwise [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpmaxnms_f32),fn vpmaxnms_f32(a: float32x2_t) -> f32,fmaxnmp
aarch64,vpmaxq_f32,neon,False,stable,neon/generated.rs,Folding maximum of adjacent pairs [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpmaxq_f32),"fn vpmaxq_f32(a: float32x4_t, b: float32x4_t) -> float32x4_t",fmaxp
aarch64,vpmaxq_f32,neon,False,stable,neon/generated.rs,Folding maximum of adjacent pairs [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpmaxq_f32),"fn vpmaxq_f32(a: float32x4_t, b: float32x4_t) -> float32x4_t",fmaxp
aarch64,vpmaxq_f64,neon,False,stable,neon/generated.rs,Folding maximum of adjacent pairs [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpmaxq_f64),"fn vpmaxq_f64(a: float64x2_t, b: float64x2_t) -> float64x2_t",fmaxp
aarch64,vpmaxq_f64,neon,False,stable,neon/generated.rs,Folding maximum of adjacent pairs [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpmaxq_f64),"fn vpmaxq_f64(a: float64x2_t, b: float64x2_t) -> float64x2_t",fmaxp
aarch64,vpmaxq_s8,neon,False,stable,neon/generated.rs,Folding maximum of adjacent pairs [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpmaxq_s8),"fn vpmaxq_s8(a: int8x16_t, b: int8x16_t) -> int8x16_t",smaxp
aarch64,vpmaxq_s8,neon,False,stable,neon/generated.rs,Folding maximum of adjacent pairs [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpmaxq_s8),"fn vpmaxq_s8(a: int8x16_t, b: int8x16_t) -> int8x16_t",smaxp
aarch64,vpmaxq_s16,neon,False,stable,neon/generated.rs,Folding maximum of adjacent pairs [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpmaxq_s16),"fn vpmaxq_s16(a: int16x8_t, b: int16x8_t) -> int16x8_t",smaxp
aarch64,vpmaxq_s16,neon,False,stable,neon/generated.rs,Folding maximum of adjacent pairs [Arm's documentation](https://developer.arm.com/architectures/instruction-sets/intrinsics/vpmaxq_s16),"fn vpmaxq_s16(a: int16x8_t, b: int16x8_t) -> int16x8_t",smaxp
